date,yield,species,region,size_range,dump_size,cooking_time,post_cook_temp
2019-08-02,0.515315938090518,Albacore,Atlantic ocean,5-6,2072.84740859235,1.88920851585074,63.5441652880713
2018-10-25,0.685676626634754,Yellowfin,Indian ocean,4-5,1507.09430526416,2.9109099920535,66.1441790263504
2018-10-20,0.550502551580836,Yellowfin,Indian ocean,<1,2006.34865079759,3.00527841549906,68.4017109730967
2019-01-09,0.410116858324587,Albacore,Atlantic ocean,1-3,2015.42520567134,1.99642698424893,66.832760848416
2018-03-14,0.619357955657404,Albacore,Indian ocean,1-3,1865.49470078091,2.11833598889738,62.8430101287425
2018-04-18,0.418556069544007,Yellowfin,Atlantic ocean,4-5,1803.83193217015,3.44666341011734,65.9740300852476
2018-01-07,0.757402357194362,Albacore,Pacific ocean,3-4,1973.12058559035,1.92261229476725,64.4406008502204
2018-07-06,0.50158710705026,Albacore,Indian ocean,>6,2128.66030006018,2.1399046549838,59.7766672133513
2019-01-07,0.448040143206411,Albacore,Atlantic ocean,4-5,2117.06917013877,2.11802265497548,64.5020068158685
2019-04-22,0.737903698805083,Yellowfin,Atlantic ocean,>6,1817.96764871724,2.92342266061245,66.8579151728584
2018-12-06,0.522722976686542,Albacore,Pacific ocean,<1,2006.56402266958,2.21858964926565,63.4958318876708
2019-03-27,0.578246385008511,Albacore,Indian ocean,5-6,1925.02091107757,2.19444765160027,62.3400215022735
2018-06-03,0.706290382343589,Albacore,Indian ocean,1-3,1822.32520582028,1.55236259565658,65.3977051814372
2018-11-23,0.230362107932738,Albacore,Pacific ocean,4-5,2044.2996258899,1.63449987050003,62.3953603853996
2019-01-08,0.741518246924637,Yellowfin,Atlantic ocean,5-6,1938.19693005784,2.78540025096634,68.275110451577
2018-08-13,0.372001864856,Albacore,Pacific ocean,5-6,2249.15384793744,2.3630546132402,62.4468152054537
2019-12-08,0.623999380249605,Albacore,Indian ocean,>6,2005.10763719411,2.28580162028135,67.8478782111735
2019-04-26,0.42683644607541,Albacore,Atlantic ocean,>6,2259.06246966054,1.72009304815655,62.1792754506013
2019-08-29,1.22529432571324,Yellowfin,Atlantic ocean,4-5,1919.85407825048,2.30505360640643,71.698317326476
2018-12-05,0.933152666947461,Yellowfin,Indian ocean,4-5,2117.82029758378,3.30466555264815,71.5730456724738
2018-06-25,0.457260299682599,Yellowfin,Indian ocean,4-5,2073.11191985297,2.54495527025937,65.2208154307434
2018-10-26,0.408030240839666,Albacore,Indian ocean,5-6,2279.66945460907,2.29207737284741,62.3735518776016
2019-07-14,0.797382786804261,Yellowfin,Atlantic ocean,4-5,2289.98480114008,2.86804723146997,71.4709779873119
2019-04-29,0.466192539915179,Albacore,Pacific ocean,3-4,2086.24951319833,1.93127437779017,66.5040539862344
2018-02-27,0.692123230696599,Yellowfin,Pacific ocean,3-4,1728.01204844597,3.24386665223926,67.3841347535365
2018-04-27,0.576927459320839,Yellowfin,Atlantic ocean,>6,1943.65716423206,3.00802372499526,69.1543783814242
2018-01-09,0.819584120159462,Albacore,Atlantic ocean,1-3,1702.12529320414,2.11228637541773,64.456148856764
2019-05-06,0.292572325310779,Albacore,Pacific ocean,4-5,2059.13602270447,1.61368392916125,60.2281289583489
2019-06-06,0.680950471805799,Yellowfin,Pacific ocean,3-4,1886.96872921514,3.43137210776244,69.953184133327
2019-10-24,0.351064473390011,Albacore,Pacific ocean,5-6,1956.61063518945,1.88944891104269,63.9132248371627
2018-11-08,0.514466226105271,Albacore,Atlantic ocean,>6,1852.56497679572,1.64884440133681,63.4505535287956
2019-04-08,0.501056534350142,Albacore,Atlantic ocean,<1,2003.99399927251,2.18630496604742,67.2034175485295
2018-10-14,0.523291645243624,Albacore,Indian ocean,1-3,2008.18947347229,1.71139575733687,64.3830222305204
2018-04-18,0.43650808396641,Albacore,Atlantic ocean,3-4,2417.38844536387,2.07525227192159,62.974410698988
2018-08-06,0.764489114489921,Yellowfin,Indian ocean,5-6,1958.50250472154,2.95535914459187,70.1260761705165
2019-01-21,0.445176520081203,Albacore,Atlantic ocean,1-3,1967.22287796116,1.81144105479219,62.3114482417983
2018-08-30,0.603574132593236,Yellowfin,Pacific ocean,3-4,2073.08270243907,3.2119280271998,68.236628855324
2018-09-29,0.375004792296067,Yellowfin,Pacific ocean,4-5,1826.47289532843,3.13667019376182,65.5592463856045
2019-03-22,0.347723404284066,Yellowfin,Atlantic ocean,3-4,2010.45826521431,3.4850535648265,67.9133524721182
2019-03-17,0.339229384227355,Albacore,Pacific ocean,>6,2271.28805232264,1.69231486247243,66.6536442841144
2019-04-18,0.662104689640221,Yellowfin,Atlantic ocean,>6,1557.43675006051,2.89453291938616,66.1874459226446
2018-09-04,0.431877525524311,Yellowfin,Pacific ocean,4-5,1724.12298986889,2.91906903712375,65.0051988203334
2019-10-03,0.652977421632506,Yellowfin,Indian ocean,5-6,2278.1007609617,2.74501404581986,69.3197317758872
2018-11-01,0.65189817855896,Albacore,Indian ocean,<1,1739.70343468926,2.0075562438673,67.4839609714015
2018-06-09,0.769712971007228,Albacore,Atlantic ocean,5-6,1948.9682599632,2.27704516816258,66.4099264063247
2018-01-11,0.517540804135627,Yellowfin,Indian ocean,5-6,2156.34528842469,2.82703693874459,68.5834932449057
2019-10-26,0.494702259367107,Albacore,Pacific ocean,5-6,1946.54591749071,1.70302342024628,65.6121028462754
2018-11-28,0.590874615362672,Yellowfin,Pacific ocean,5-6,2122.83573741458,2.94832885671949,68.4944612682414
2019-01-16,0.7999338432798,Yellowfin,Pacific ocean,4-5,2019.01383108081,2.85024023805047,69.8519661983708
2018-10-21,0.720524323779804,Yellowfin,Pacific ocean,>6,2276.0792911683,3.01687701196238,70.2300193465055
2019-08-09,0.381220155048777,Albacore,Indian ocean,>6,1924.44711739803,1.91986734229995,60.9203985811617
2018-12-21,0.618146132573634,Yellowfin,Atlantic ocean,>6,2109.84511000517,3.76141267013079,69.5524990593635
2019-03-05,0.672351676784299,Yellowfin,Indian ocean,5-6,1925.46347226533,2.47075020112533,68.4098914741964
2018-09-26,0.569093739966668,Yellowfin,Atlantic ocean,1-3,2210.39577665484,3.09126925114066,69.3297252054181
2018-10-14,0.147734574540517,Albacore,Pacific ocean,5-6,2369.1702665555,1.64520603585627,68.6568994275324
2019-07-22,0.916370403634764,Yellowfin,Indian ocean,<1,2174.35629717531,2.86280148770527,71.1788584788908
2018-06-19,0.465698328256057,Albacore,Pacific ocean,5-6,1961.63592795977,1.79797220912396,63.1437074917179
2019-10-20,0.42522578242752,Albacore,Pacific ocean,3-4,1960.71647180639,1.98717096409933,62.6023306292383
2018-03-05,0.566600906315771,Albacore,Pacific ocean,4-5,1868.67374441774,2.12366046266468,67.3480335629029
2018-01-01,0.416863948963387,Albacore,Atlantic ocean,<1,1912.29961278796,1.70698795860925,64.2432501029435
2019-05-16,0.480308301342999,Albacore,Pacific ocean,3-4,2070.67557079685,2.03263455720146,62.5759441343875
2018-01-20,0.61418247995388,Yellowfin,Atlantic ocean,>6,1827.2526900192,3.20749770035903,67.2530495873011
2019-05-19,0.838752754915894,Yellowfin,Indian ocean,3-4,2323.35291392884,2.70062900757429,70.6860613710063
2018-09-17,0.322977193617136,Albacore,Indian ocean,5-6,2025.69124190418,1.97839966187051,63.1720859898302
2019-04-21,0.560099080152574,Albacore,Atlantic ocean,5-6,1818.92421620205,1.80529067990329,63.4039997006198
2019-02-06,0.437631645826792,Albacore,Pacific ocean,1-3,1856.9286788142,1.8437345215575,61.63025085086
2018-01-22,0.306494299543651,Albacore,Indian ocean,3-4,2255.26187804705,2.16833199829502,66.6230619038354
2018-04-10,1.03601179568128,Yellowfin,Pacific ocean,3-4,1903.80020559642,3.21136930296443,71.0013248272061
2019-11-09,0.461142479356044,Albacore,Atlantic ocean,4-5,2202.87470108952,2.30447374457789,65.6706747929891
2018-06-13,0.497109585128053,Albacore,Indian ocean,4-5,1736.07158587188,2.03464449562329,63.0923879855565
2018-07-22,0.347413152800581,Albacore,Pacific ocean,3-4,2127.51924871621,1.53929388677424,63.2734653362541
2018-07-23,1.08206660219919,Yellowfin,Pacific ocean,>6,1837.83235402297,2.70950395998779,70.5342187928762
2018-12-11,0.361743273238476,Albacore,Atlantic ocean,<1,2394.94664470112,1.82016689771745,63.9232636234799
2019-05-08,0.992131225439073,Yellowfin,Indian ocean,5-6,1787.7592731688,2.6219063834228,70.8631369682408
2019-12-09,0.375371647731672,Yellowfin,Atlantic ocean,4-5,1965.45784769794,3.22419246506574,67.5839421417645
2019-11-20,0.018483701934844,Yellowfin,Atlantic ocean,<1,2283.4270694305,3.07523900290405,65.2772931598426
2018-05-11,0.609343569816015,Albacore,Atlantic ocean,>6,1991.05809853333,2.52258510321348,64.1320199009738
2019-08-14,0.656841584180847,Albacore,Atlantic ocean,>6,1765.15435714489,2.24320892982885,63.2582612138585
2018-11-22,0.345505771714135,Yellowfin,Atlantic ocean,1-3,1830.98452357472,3.08039370916878,65.6211493213557
2019-08-31,0.489567258770368,Albacore,Atlantic ocean,4-5,2207.17611020814,1.74941729113752,65.2743541051698
2019-02-21,0.457997549347328,Albacore,Atlantic ocean,5-6,2085.31517361229,2.31155619653608,64.6688244358996
2019-02-21,0.432773912267684,Albacore,Indian ocean,3-4,2080.39902206358,1.92685910462509,63.4842188465147
2018-01-31,1.09237309424963,Yellowfin,Pacific ocean,>6,2065.5394275042,3.21093353557794,72.5187794795956
2018-04-30,1.19643257064435,Yellowfin,Atlantic ocean,5-6,1788.76934095846,2.70037618401811,70.5208715595075
2019-02-27,0.437678677968716,Albacore,Pacific ocean,1-3,2032.59482622363,1.85301844541995,64.5187863721317
2018-05-17,0.478745224811852,Albacore,Pacific ocean,3-4,1988.59114618027,2.08593427805987,63.3306775153728
2018-05-26,0.667015783410801,Yellowfin,Atlantic ocean,5-6,1943.51554603113,3.11163507554703,68.4788802954991
2018-10-18,0.881962954682276,Yellowfin,Indian ocean,<1,1881.81288227566,2.77651281972959,69.0332439860696
2019-03-01,0.773265804791713,Yellowfin,Pacific ocean,5-6,1613.33641756198,2.99163576329359,69.5754962273613
2019-11-16,0.12058217196497,Yellowfin,Atlantic ocean,1-3,1901.11428189834,3.20112280564246,63.8526682763198
2018-05-01,0.348545131667623,Albacore,Indian ocean,3-4,2069.29142544999,1.98376031925721,63.674224440853
2019-12-01,0.938009588503955,Yellowfin,Indian ocean,5-6,1706.42021007089,3.49023882676517,69.9817782749366
2019-08-08,0.457155484369975,Albacore,Pacific ocean,>6,1748.03787022997,2.04575338577484,66.8913224178807
2018-11-20,0.389103109805804,Yellowfin,Atlantic ocean,5-6,2184.74142257995,2.91419937508724,67.0889626803307
2019-10-06,0.848095208129918,Yellowfin,Indian ocean,5-6,1980.76721647837,2.53219044506451,68.9838364336717
2018-02-12,0.597746777447949,Albacore,Pacific ocean,1-3,1715.57537489987,1.91783725230788,64.0524110990868
2019-01-16,0.552001807777367,Yellowfin,Atlantic ocean,4-5,2011.24689013172,2.62457227987377,67.2320010274365
2018-01-23,0.572688607064548,Albacore,Indian ocean,>6,1993.71156157622,2.30672408145384,65.9074508434636
2018-12-05,0.729999572926762,Albacore,Atlantic ocean,>6,1722.22216646122,2.25150555906283,66.4408609427226
2019-09-04,0.396041228418308,Albacore,Pacific ocean,4-5,1831.3924301274,1.85014991667667,61.3166015562508
2019-03-23,0.499357375556509,Albacore,Pacific ocean,>6,2172.52796642674,2.39174930441661,59.9046860486856
2019-07-20,0.689835405664081,Albacore,Pacific ocean,3-4,1609.15910685418,2.12540092296385,64.3011404674589
2019-01-14,0.167787433533873,Albacore,Atlantic ocean,5-6,2031.61902568908,1.62912330037666,62.518759157502
2018-12-18,0.753696070250341,Albacore,Pacific ocean,>6,1915.76313984142,2.44955950715288,64.4673992315463
2018-10-15,0.78005120297696,Yellowfin,Atlantic ocean,4-5,1897.56464939635,2.66811424846748,68.8198715443095
2019-04-28,0.360285796171803,Yellowfin,Pacific ocean,4-5,2287.98260842236,2.98900817580662,65.5685671646246
2019-12-06,0.596070250438972,Yellowfin,Indian ocean,4-5,2296.19660566777,2.49579217964025,68.079048706194
2018-01-05,0.883533853179841,Yellowfin,Indian ocean,1-3,1955.95020331741,3.13730075560303,71.5665628371483
2019-07-02,0.631073668693779,Albacore,Indian ocean,3-4,2149.18021965274,2.24236195686823,62.79443587491
2018-11-22,0.710409031716294,Yellowfin,Pacific ocean,<1,1963.956265213,2.92855800004846,68.1177224801322
2019-11-22,0.49716310368221,Albacore,Pacific ocean,4-5,2099.86280252722,2.18447276736042,63.5228445550172
2018-07-18,0.511983841157834,Albacore,Indian ocean,<1,1940.86211343178,2.19756748091107,66.4932568669102
2018-08-04,0.278494009497251,Albacore,Atlantic ocean,4-5,2079.42793164248,1.50733045658781,68.6001168487341
2018-01-19,0.243527891324469,Albacore,Atlantic ocean,3-4,2431.52605802793,1.97564384716211,60.2683210446638
2019-10-05,0.750205878457991,Yellowfin,Indian ocean,5-6,1905.52910901208,3.09173862150955,68.2597181881995
2019-08-16,0.673370591228868,Yellowfin,Pacific ocean,>6,1893.27723025425,2.97078720016423,69.3216273659259
2019-10-17,0.229159701028127,Yellowfin,Indian ocean,4-5,2087.98337941549,2.81083304146989,64.5466346081946
2018-01-05,0.452714909536296,Albacore,Atlantic ocean,<1,1999.57076435404,1.97681930661844,63.0878082244922
2018-06-26,0.469148375262454,Albacore,Atlantic ocean,4-5,1956.96794034992,2.46847947561003,63.3147224978603
2018-01-13,1.06255739144173,Yellowfin,Pacific ocean,3-4,1840.50123395283,2.9050310414221,70.9409912792778
2018-03-21,0.295053046587317,Albacore,Atlantic ocean,4-5,1947.72627938078,1.69887049955213,61.9610103527455
2018-02-26,0.271553877667904,Yellowfin,Indian ocean,3-4,2052.78416972474,2.87527004745209,66.0232458607778
2018-02-22,0.250053608749503,Albacore,Indian ocean,<1,2013.63209831554,1.75997651517026,64.8168213738081
2018-12-02,0.289297368726943,Yellowfin,Indian ocean,>6,2159.03121356158,3.42667101961001,67.7515416967713
2019-04-03,0.476454141342857,Yellowfin,Indian ocean,4-5,2362.93968015859,2.57663759849792,67.0732323140348
2019-09-05,0.75649529630961,Yellowfin,Pacific ocean,<1,1932.5008199989,3.04941036007656,68.7660661723148
2019-12-15,0.471551497052002,Albacore,Pacific ocean,1-3,2025.30663575709,1.8138674696777,64.6508979863017
2018-12-12,0.585960076407326,Albacore,Indian ocean,4-5,1896.29859992258,2.12352625557126,65.0705874058838
2019-09-14,0.780768336319293,Albacore,Pacific ocean,>6,2020.05948202986,2.42048176746831,64.2882774167927
2019-11-08,0.421402329631786,Albacore,Indian ocean,4-5,2408.5348258343,1.7952616348021,66.6747078149315
2018-10-26,0.784127194753907,Yellowfin,Indian ocean,4-5,2061.87160573628,2.59919334117787,69.3905813382393
2018-07-21,0.577888965686758,Yellowfin,Pacific ocean,<1,2049.33454102409,2.59711824042168,67.6013119241154
2018-08-29,0.465250165521724,Albacore,Atlantic ocean,1-3,1965.99556350398,2.04239896838242,61.2461769832286
2019-04-19,0.63267991604521,Yellowfin,Atlantic ocean,>6,1696.33606973822,2.76752458245107,67.3673663188862
2018-03-20,0.313645642658668,Albacore,Indian ocean,3-4,2384.43297082,2.43239551043455,63.70150136256
2019-02-25,0.422296743457651,Albacore,Indian ocean,3-4,1793.82123383427,1.14773245344259,65.5977568802926
2018-02-28,0.585424798180451,Albacore,Indian ocean,>6,2051.12390207531,1.99986665342524,62.1695134816168
2019-12-12,0.535429153000966,Albacore,Atlantic ocean,1-3,1947.24092373631,2.13975636513694,63.6509361620658
2018-04-19,0.090895061402501,Yellowfin,Indian ocean,>6,2007.34365282452,3.14750175905916,63.9913437381142
2019-12-08,0.852565734324756,Yellowfin,Pacific ocean,<1,2236.27165767205,2.88671053377569,70.9220728085283
2018-03-31,1.03929658994939,Yellowfin,Atlantic ocean,>6,2057.66275960514,2.97073722448773,72.3749795682833
2019-09-26,0.48069469473281,Albacore,Indian ocean,3-4,1849.86811451778,2.36130551233016,61.7502151254165
2018-12-18,1.09950091885466,Yellowfin,Indian ocean,>6,1962.8357828903,3.18592574105288,71.7831781721124
2019-08-19,0.407619031577075,Albacore,Indian ocean,1-3,2136.86326456239,1.84227590589296,62.4959913846943
2019-12-08,0.793208912167791,Yellowfin,Atlantic ocean,3-4,2069.57001911609,3.55481515502706,70.7397915253898
2019-11-25,0.729092955857688,Yellowfin,Atlantic ocean,>6,2028.5189864696,2.77410895282773,69.5322189892187
2019-09-04,0.591450280793201,Albacore,Pacific ocean,>6,1774.60349923131,2.11937689909039,63.6668285658965
2018-04-11,0.517582330810597,Albacore,Pacific ocean,1-3,2039.07562425487,2.32637355044796,65.6083518694833
2019-12-21,0.876844454931778,Yellowfin,Pacific ocean,>6,2012.66514639781,2.6269372208416,70.5987905409541
2018-02-25,0.608161026053966,Yellowfin,Atlantic ocean,4-5,2153.80462436327,2.70040865230175,68.4324288854521
2018-10-10,1.03691574835827,Yellowfin,Indian ocean,>6,2026.7593244835,2.6421616870507,70.125494382423
2019-08-01,0.828449324701732,Yellowfin,Indian ocean,>6,2124.08343376249,3.26919271200156,70.9409777419487
2018-02-06,0.271885603758768,Albacore,Indian ocean,3-4,2181.04226590363,2.15049346687277,61.1354499995614
2019-07-17,0.563174121610674,Albacore,Atlantic ocean,>6,2073.62386126124,1.95016592675534,64.5167875120019
2018-05-21,0.538259393959639,Albacore,Pacific ocean,1-3,2022.13344541618,2.05833234736996,65.0980986531832
2019-11-09,0.488196171600475,Albacore,Pacific ocean,3-4,2187.93678861086,2.06524038216636,64.1827314129964
2019-05-12,0.730303119590604,Yellowfin,Atlantic ocean,4-5,1948.43149952332,2.96998618707647,66.7463341272733
2018-07-08,0.299388084228791,Albacore,Pacific ocean,1-3,1885.6123194286,1.5264680210128,62.1923041015012
2018-04-19,0.607229250122196,Yellowfin,Pacific ocean,1-3,1764.9159499018,2.68087953389876,66.9074678422705
2018-11-02,0.449055294384999,Albacore,Atlantic ocean,4-5,2015.13440470766,1.68927113257064,64.8509874506885
2018-08-22,0.353256427956236,Yellowfin,Indian ocean,1-3,1946.53510011505,3.48136187094038,66.171364281137
2018-02-25,0.542223401109721,Albacore,Atlantic ocean,<1,2272.17797107303,2.15336734807743,64.6566699082625
2019-05-04,0.615334929337728,Yellowfin,Indian ocean,4-5,2135.27180870531,2.64551096289905,66.6625078486959
2018-12-23,0.358127296970816,Yellowfin,Atlantic ocean,5-6,1935.22657972972,3.35712668601374,65.1515075314181
2019-07-29,0.704820508284251,Yellowfin,Atlantic ocean,<1,1838.27150824612,3.04794741752732,68.2828108074332
2019-03-02,0.576776210773262,Yellowfin,Indian ocean,>6,1922.62652363716,3.5233364575083,67.4463681598128
2018-04-30,0.585300336475642,Yellowfin,Pacific ocean,1-3,1707.86355356891,3.21064347189858,66.689866146808
2018-02-28,0.966335849880695,Yellowfin,Pacific ocean,5-6,1897.11110162666,3.25438831308062,69.6538765297309
2018-10-21,0.66095091110061,Yellowfin,Atlantic ocean,<1,2161.31453242597,2.71174171575976,68.5750587523489
2019-04-18,0.430107964834596,Albacore,Pacific ocean,>6,1829.43520790574,1.78154987013001,61.1458079663654
2018-08-03,0.428788908711801,Albacore,Indian ocean,<1,2248.81035446143,2.06272681385272,66.4361400043664
2019-09-16,0.308443601029098,Albacore,Pacific ocean,1-3,2291.24728529649,1.98305571979635,66.5056368571727
2018-02-18,0.292175359044188,Albacore,Pacific ocean,3-4,2220.38956220631,1.57427217813038,65.4051939140835
2019-12-31,0.557560273902268,Yellowfin,Pacific ocean,>6,1758.39210531767,2.8691179964641,65.434686042952
2018-01-15,0.484938132603175,Albacore,Indian ocean,4-5,1995.60888501361,2.12519334648555,61.4997018443354
2018-02-19,0.525000550111873,Albacore,Indian ocean,1-3,2188.05626574358,2.29997585570427,62.5550295734032
2019-11-06,0.529300534881999,Albacore,Atlantic ocean,3-4,2019.01448738541,2.17051638679491,64.7817490685373
2018-07-06,0.558423852302845,Albacore,Atlantic ocean,3-4,2013.20207722918,1.99424758048368,65.0645955405155
2019-07-14,0.97056211418278,Yellowfin,Pacific ocean,<1,1953.69787860187,3.29682312579801,71.4888621391113
2018-06-28,0.537269482009891,Yellowfin,Indian ocean,3-4,1955.8123937227,3.21268628397902,66.9626644295693
2019-09-13,0.422808693506041,Albacore,Pacific ocean,5-6,2227.29738854995,2.11125850140944,64.4978350150716
2018-12-23,0.396362531014157,Yellowfin,Atlantic ocean,4-5,2017.92919599473,3.09798725861304,65.3856073820048
2018-02-03,0.954933015935751,Yellowfin,Pacific ocean,3-4,2002.75532569485,2.80661405008479,71.1038429112291
2018-01-14,0.533887883086414,Albacore,Pacific ocean,5-6,2155.16449538385,2.23120350339487,66.0444447812752
2019-11-23,0.46241559654,Albacore,Atlantic ocean,4-5,1905.78193921494,1.55559101779166,68.2327281239126
2019-04-22,0.468856951944192,Albacore,Pacific ocean,<1,2088.72701905761,2.40489866870295,60.5914124159291
2018-10-07,0.749470611089343,Yellowfin,Pacific ocean,1-3,1779.48486993156,2.64153807959335,68.409532256252
2019-11-09,0.45514454254706,Albacore,Atlantic ocean,4-5,1936.10413120532,1.9223930682343,61.9614327136159
2018-07-19,0.339871923292155,Albacore,Atlantic ocean,3-4,2139.69920350405,2.24450017810141,62.090584259095
2018-07-12,0.404685907208807,Yellowfin,Atlantic ocean,1-3,2167.45950326556,2.93885695321377,67.7058416108151
2019-06-05,0.585223727700045,Yellowfin,Pacific ocean,3-4,2170.8317160626,2.55765701200334,69.1809042071163
2018-08-13,0.715745612514134,Albacore,Atlantic ocean,>6,1665.3955287603,2.1059961494257,62.0046331448354
2018-02-16,0.735668616913788,Yellowfin,Indian ocean,>6,2348.85343641672,2.47353862604488,70.3068712521364
2018-07-11,0.164964366104211,Albacore,Atlantic ocean,3-4,2413.26234963048,1.4855862645444,64.2990126782962
2018-06-27,0.394897063549553,Albacore,Pacific ocean,3-4,1903.53691247557,2.3297554020913,62.5257787612394
2018-02-21,0.386973552626384,Yellowfin,Pacific ocean,3-4,1707.03513942719,3.256113843791,65.0573536199141
2018-06-04,0.507748089272626,Albacore,Pacific ocean,<1,2149.9854588092,1.92747345001452,64.455069266981
2018-06-17,0.63060197698037,Yellowfin,Atlantic ocean,4-5,2149.12884633893,3.61007328630729,68.961928949758
2019-10-18,0.369001289915476,Albacore,Pacific ocean,1-3,2272.08525205244,2.43217827640528,62.7396641995344
2018-12-29,0.553981801005536,Albacore,Atlantic ocean,5-6,2142.21257235008,2.37492237574187,64.9037046155316
2019-09-16,0.624011825440374,Yellowfin,Atlantic ocean,3-4,2074.17940705849,3.32160551720088,69.336583891237
2019-08-19,0.610915371770509,Yellowfin,Atlantic ocean,4-5,2245.96724704555,3.08337505646563,68.372844123656
2018-03-03,0.745313421603446,Albacore,Atlantic ocean,<1,1914.07061842286,2.26597684069347,62.407082580365
2019-05-16,0.786566803439988,Yellowfin,Indian ocean,5-6,1947.52288087526,3.0591341245126,68.3628551083703
2019-04-05,0.526042052565164,Albacore,Pacific ocean,3-4,2026.09163027278,1.79174861728295,66.5661608623534
2019-08-09,0.751115404006868,Albacore,Indian ocean,3-4,1634.22039126774,2.09544637201723,63.2237187246848
2019-03-22,0.137691325347811,Yellowfin,Atlantic ocean,4-5,2123.11751602838,3.1769837177873,64.7908544892065
2019-11-18,0.554991734945608,Albacore,Pacific ocean,4-5,2054.10317825225,2.13353071717531,62.4845706395726
2019-02-17,0.359207266826637,Albacore,Pacific ocean,3-4,2097.45087197331,1.97437300103326,65.1294678802444
2019-01-03,0.486186465037321,Yellowfin,Atlantic ocean,3-4,2139.6999760563,3.16666238026826,68.4436325766769
2019-10-19,0.635546250280819,Yellowfin,Indian ocean,4-5,1723.59363076663,3.00953045818671,66.8891979363707
2019-08-15,0.377870399673877,Yellowfin,Pacific ocean,>6,1908.28485521965,3.36381618604228,66.8923904355413
2018-11-09,0.444739403828286,Yellowfin,Indian ocean,>6,2182.34794091122,3.25766535090056,69.22616978748
2019-06-28,0.66326692222966,Yellowfin,Indian ocean,<1,1852.4763490676,3.45842882830624,70.0832371893976
2019-03-06,0.518961889806361,Yellowfin,Indian ocean,4-5,1912.00046052904,2.60321757876902,65.4953257680451
2018-07-22,0.537737057092333,Yellowfin,Pacific ocean,<1,2361.78188619289,3.29981107192461,69.8722568320981
2019-11-27,0.169717213794112,Yellowfin,Atlantic ocean,>6,1890.51057270231,2.86342167942659,65.3967192811512
2019-04-08,1.02719996479038,Yellowfin,Atlantic ocean,1-3,1923.18708077111,3.2734271787367,71.2901001989439
2018-07-27,0.917963910196525,Yellowfin,Indian ocean,4-5,1678.64869441002,2.99221807797035,67.9946125776871
2019-07-03,0.494168234011271,Albacore,Pacific ocean,1-3,2003.81414375336,2.25974495394307,63.6867904841908
2018-12-04,0.424083446935484,Albacore,Pacific ocean,<1,2180.25412961098,2.21605942612698,60.1274586941641
2019-08-19,0.76623240487038,Yellowfin,Pacific ocean,1-3,2026.22776926666,3.0818583177398,71.3812792552978
2018-10-27,0.269858904263289,Yellowfin,Atlantic ocean,4-5,1932.38175454471,2.93664268564839,64.2887598206204
2019-04-01,0.59392580420915,Albacore,Pacific ocean,<1,2016.3820043083,2.37672550161528,67.0012749176087
2018-02-14,0.593589000737197,Albacore,Pacific ocean,<1,1714.53458333922,2.18555988574351,63.099776412013
2019-10-03,0.534927066582506,Yellowfin,Atlantic ocean,<1,2215.71329369645,3.06633094683045,66.3100637710121
2018-04-24,0.371162141545431,Albacore,Pacific ocean,4-5,2287.46839335636,2.06105654516023,57.9540295262778
2019-10-23,0.673627648209521,Yellowfin,Pacific ocean,<1,1759.79057204777,2.99063070930996,67.7455235009772
2019-11-11,0.874583094871783,Yellowfin,Atlantic ocean,4-5,1877.37245519794,3.51760524379103,70.7324183086317
2018-05-03,0.640120892368289,Albacore,Atlantic ocean,4-5,1999.12758949727,2.16780180035726,64.4649809778311
2019-06-25,0.791872317675312,Yellowfin,Pacific ocean,5-6,2177.39074907199,3.0819777706422,69.8480598847073
2019-02-25,0.840589255076776,Yellowfin,Indian ocean,<1,2060.54197355639,2.64802646546603,69.4497423567146
2019-09-21,0.492733206001958,Yellowfin,Atlantic ocean,3-4,1916.11833863909,2.71276346382029,68.637814852855
2019-10-13,0.662067926073996,Albacore,Atlantic ocean,1-3,1650.69672968564,1.80520450028916,64.1592994569494
2018-06-08,0.298213018313089,Albacore,Indian ocean,5-6,2018.83291241536,1.64543978223122,65.9654961882019
2019-10-03,0.581078168778136,Yellowfin,Pacific ocean,5-6,1973.04904586427,3.40331296346846,67.5379086939737
2018-09-08,0.49231358827065,Albacore,Pacific ocean,<1,2233.56420410917,2.09216466182212,62.4812380682996
2018-04-29,0.18532131205289,Albacore,Indian ocean,>6,2148.91619550329,1.25501533507415,65.2617130224905
2018-05-24,0.428863653294386,Yellowfin,Pacific ocean,4-5,2224.33372166959,3.2509294471227,66.5161402666201
2019-01-11,0.491171978289315,Albacore,Atlantic ocean,5-6,2030.5117912016,2.19063792905099,64.0040815707064
2018-06-09,0.637152029684543,Yellowfin,Atlantic ocean,4-5,2083.02556106649,2.89873401022283,66.6848133990234
2019-11-15,0.563048121019872,Albacore,Pacific ocean,4-5,2002.12835172438,2.0810205711245,64.1279936452715
2018-01-12,0.62376364958553,Yellowfin,Atlantic ocean,<1,1983.29606564427,3.03037178119344,67.4004239792592
2018-05-14,0.394287304880631,Albacore,Atlantic ocean,>6,2054.19093460398,2.23877627405379,58.636584220327
2019-02-12,0.533995831764652,Albacore,Pacific ocean,>6,2042.19230196097,1.98855299779897,60.4604678695687
2019-02-24,0.529273564027773,Yellowfin,Pacific ocean,1-3,2222.74805888538,3.28601692203688,68.2594223573442
